"lon","lat","diff","variable"
183.796463012695,48.4233169555664,-0.286056888973903,"MLD_AR1"
184.053359985352,48.4179077148438,-0.226414744421609,"MLD_AR1"
184.310211181641,48.4123764038086,-0.175942947107908,"MLD_AR1"
184.567001342773,48.4067230224609,-0.186281328457347,"MLD_AR1"
184.82373046875,48.400951385498,-0.238514948972041,"MLD_AR1"
185.080429077148,48.3950538635254,-0.221810008029678,"MLD_AR1"
185.337051391602,48.389045715332,-0.20104285212992,"MLD_AR1"
185.593658447266,48.3829193115234,-0.211826187775452,"MLD_AR1"
185.850189208984,48.3766746520996,-0.212836722663595,"MLD_AR1"
186.106689453125,48.3703117370605,-0.165511363864664,"MLD_AR1"
186.363128662109,48.3638343811035,-0.134374306156175,"MLD_AR1"
186.619506835938,48.3572425842285,-0.114680431676494,"MLD_AR1"
186.875839233398,48.3505401611328,-0.135347655539379,"MLD_AR1"
187.132110595703,48.3437194824219,-0.197005998484888,"MLD_AR1"
187.388320922852,48.336784362793,-0.243876081578114,"MLD_AR1"
187.644485473633,48.3297424316406,-0.264161970777638,"MLD_AR1"
187.900604248047,48.3225860595703,-0.290101738092451,"MLD_AR1"
188.156646728516,48.3153190612793,-0.283939859665859,"MLD_AR1"
188.412643432617,48.3079452514648,-0.336801434582634,"MLD_AR1"
188.668579101562,48.3004608154297,-0.452446016852253,"MLD_AR1"
188.924453735352,48.2928695678711,-0.510008729667994,"MLD_AR1"
189.180267333984,48.2851676940918,-0.592681135383868,"MLD_AR1"
189.436050415039,48.2773628234863,-0.640235680533038,"MLD_AR1"
189.691741943359,48.2694511413574,-0.635787671137463,"MLD_AR1"
189.947402954102,48.2614364624023,-0.543453401592422,"MLD_AR1"
190.202987670898,48.2533111572266,-0.460661419703548,"MLD_AR1"
190.458511352539,48.2450904846191,-0.383570120117299,"MLD_AR1"
190.713989257812,48.2367668151855,-0.400283204462118,"MLD_AR1"
190.969375610352,48.2283363342285,-0.439482657518047,"MLD_AR1"
191.224731445312,48.2198104858398,-0.491292103281391,"MLD_AR1"
191.480010986328,48.211181640625,-0.434656781175445,"MLD_AR1"
191.735229492188,48.2024574279785,-0.410762079616552,"MLD_AR1"
191.990386962891,48.1936340332031,-0.417079739716573,"MLD_AR1"
192.245483398438,48.1847114562988,-0.397589592584598,"MLD_AR1"
192.500503540039,48.1756896972656,-0.409357428910148,"MLD_AR1"
192.755462646484,48.1665802001953,-0.335670139252467,"MLD_AR1"
193.010375976562,48.1573715209961,-0.2536730692115,"MLD_AR1"
193.265228271484,48.1480751037598,-0.24005385874259,"MLD_AR1"
193.520004272461,48.1386756896973,-0.314607071231634,"MLD_AR1"
193.774703979492,48.1291923522949,-0.352213866037817,"MLD_AR1"
194.029342651367,48.1196136474609,-0.389255912491378,"MLD_AR1"
194.283935546875,48.1099510192871,-0.422980307425651,"MLD_AR1"
194.538421630859,48.1001930236816,-0.397520081623334,"MLD_AR1"
194.792861938477,48.0903511047363,-0.328468208197323,"MLD_AR1"
195.047256469727,48.0804214477539,-0.29530169210498,"MLD_AR1"
195.301559448242,48.0704040527344,-0.243662146016585,"MLD_AR1"
195.555801391602,48.060302734375,-0.187367541264065,"MLD_AR1"
195.809997558594,48.0501174926758,-0.0526490948622552,"MLD_AR1"
196.064102172852,48.0398483276367,0.0549963888945039,"MLD_AR1"
196.318130493164,48.0294990539551,0.0578692309183093,"MLD_AR1"
196.572128295898,48.0190696716309,0.0433483868394577,"MLD_AR1"
196.826019287109,48.0085563659668,-0.020655353267535,"MLD_AR1"
197.079833984375,47.9979629516602,-0.0282700783424014,"MLD_AR1"
197.333618164062,47.9872932434082,-0.0331796388481602,"MLD_AR1"
197.587326049805,47.9765472412109,-0.0127624951746222,"MLD_AR1"
197.840957641602,47.9657249450684,-0.0130686494712337,"MLD_AR1"
198.094512939453,47.9548225402832,-0.0474328040081207,"MLD_AR1"
198.348007202148,47.9438514709473,-0.00500834781553838,"MLD_AR1"
198.601440429688,47.932804107666,0.0469701232302376,"MLD_AR1"
198.854797363281,47.921688079834,0.0892112175933163,"MLD_AR1"
199.108062744141,47.9104995727539,0.0340028922497361,"MLD_AR1"
199.361267089844,47.8992385864258,-0.00334302394231095,"MLD_AR1"
199.61442565918,47.8879127502441,0.00339155840984601,"MLD_AR1"
199.86750793457,47.8765182495117,-0.00126386145932955,"MLD_AR1"
200.120513916016,47.8650550842285,-0.0602387428698023,"MLD_AR1"
200.373443603516,47.8535270690918,-0.0700146039756949,"MLD_AR1"
200.626312255859,47.8419342041016,-0.0309650079092632,"MLD_AR1"
200.879104614258,47.8302764892578,0.0652932218848648,"MLD_AR1"
201.131820678711,47.8185577392578,0.145062483188926,"MLD_AR1"
201.384475708008,47.8067779541016,0.223898610335351,"MLD_AR1"
201.637069702148,47.7949371337891,0.31207098385116,"MLD_AR1"
201.889556884766,47.7830352783203,0.407025204833243,"MLD_AR1"
202.141998291016,47.7710762023926,0.528345764181826,"MLD_AR1"
202.394378662109,47.7590599060059,0.599345462335588,"MLD_AR1"
202.646667480469,47.7469902038574,0.624074184221516,"MLD_AR1"
202.898895263672,47.73486328125,0.615283933043304,"MLD_AR1"
203.15104675293,47.7226829528809,0.569655346885305,"MLD_AR1"
203.403137207031,47.7104568481445,0.563385115740047,"MLD_AR1"
203.655151367188,47.6981658935547,0.571588599158507,"MLD_AR1"
203.907104492188,47.6858367919922,0.558266909927414,"MLD_AR1"
204.158966064453,47.6734504699707,0.526085651814642,"MLD_AR1"
204.410766601562,47.661018371582,0.445911561548257,"MLD_AR1"
204.662475585938,47.6485366821289,0.406288261131311,"MLD_AR1"
204.914169311523,47.6360130310059,0.421995562758277,"MLD_AR1"
205.165725708008,47.6234436035156,0.410416862902662,"MLD_AR1"
205.417251586914,47.6108283996582,0.397663868423952,"MLD_AR1"
205.668701171875,47.5981750488281,0.476950429169454,"MLD_AR1"
205.92008972168,47.5854759216309,0.663945885155668,"MLD_AR1"
206.171371459961,47.5727462768555,0.753760680854661,"MLD_AR1"
206.422637939453,47.5599670410156,0.693649524580545,"MLD_AR1"
206.673812866211,47.5471572875977,0.593377895981253,"MLD_AR1"
206.924896240234,47.5343055725098,0.423199978649019,"MLD_AR1"
207.175918579102,47.5214233398438,0.331276245608675,"MLD_AR1"
207.426864624023,47.5085067749023,0.26761842611186,"MLD_AR1"
207.677764892578,47.4955558776855,0.201585069399772,"MLD_AR1"
207.928573608398,47.4825706481934,0.143610998227669,"MLD_AR1"
208.179321289062,47.4695587158203,0.104346724940349,"MLD_AR1"
208.429992675781,47.4565162658691,0.0110712402868259,"MLD_AR1"
208.680603027344,47.4434432983398,0.0597505316736067,"MLD_AR1"
208.93115234375,47.430347442627,0.229453633062802,"MLD_AR1"
209.181625366211,47.4172210693359,0.248822895784975,"MLD_AR1"
209.432022094727,47.4040718078613,0.162028476234004,"MLD_AR1"
209.682357788086,47.3909072875977,0.0209701459482678,"MLD_AR1"
209.9326171875,47.3777084350586,-0.0746269905208204,"MLD_AR1"
210.182815551758,47.3644905090332,-0.112538817296404,"MLD_AR1"
210.432968139648,47.3512573242188,-0.197816476885937,"MLD_AR1"
210.683013916016,47.3380088806152,-0.296475647489959,"MLD_AR1"
210.932998657227,47.3247375488281,-0.348804459504798,"MLD_AR1"
211.18293762207,47.311450958252,-0.305085086946696,"MLD_AR1"
211.43278503418,47.2981491088867,-0.223129856068582,"MLD_AR1"
211.682586669922,47.284839630127,-0.211238138221793,"MLD_AR1"
211.932312011719,47.2715072631836,-0.223859584545707,"MLD_AR1"
212.181976318359,47.2581748962402,-0.193905617603033,"MLD_AR1"
212.431564331055,47.2448272705078,-0.172272048815223,"MLD_AR1"
212.681091308594,47.2314758300781,-0.100679284169538,"MLD_AR1"
212.930557250977,47.2181015014648,-0.0298837949433813,"MLD_AR1"
213.179946899414,47.2047386169434,0.0265204310169106,"MLD_AR1"
213.429275512695,47.1913642883301,0.00203659838894267,"MLD_AR1"
213.67854309082,47.1779861450195,-0.00169725491001914,"MLD_AR1"
213.927749633789,47.1646041870117,0.0847872352187528,"MLD_AR1"
214.176895141602,47.1512260437012,0.14789408831258,"MLD_AR1"
214.425964355469,47.1378402709961,0.195775399939824,"MLD_AR1"
214.674987792969,47.1244659423828,0.234180912426498,"MLD_AR1"
214.923919677734,47.1110801696777,0.217582809539492,"MLD_AR1"
215.172805786133,47.0977058410645,0.185220958511513,"MLD_AR1"
215.421630859375,47.0843391418457,0.0902039456276493,"MLD_AR1"
215.670394897461,47.0709762573242,-0.0452893131599631,"MLD_AR1"
215.919082641602,47.0576171875,-0.0706379633438313,"MLD_AR1"
216.167724609375,47.0442771911621,-0.0364524921329846,"MLD_AR1"
216.416305541992,47.0309410095215,0.0212200431831116,"MLD_AR1"
216.664810180664,47.0176124572754,0.0404128365352844,"MLD_AR1"
216.913269042969,47.0043067932129,0.0118916103548829,"MLD_AR1"
217.161666870117,46.9910049438477,-0.0315542444306748,"MLD_AR1"
217.410003662109,46.9777221679688,-0.0361096135094862,"MLD_AR1"
217.658248901367,46.9644546508789,-0.0212847571226304,"MLD_AR1"
217.906478881836,46.9512100219727,0.0765942265493399,"MLD_AR1"
218.154632568359,46.9379768371582,0.0364297347179082,"MLD_AR1"
218.402725219727,46.9247665405273,-0.00362158434806543,"MLD_AR1"
218.650756835938,46.9115715026855,0.0365276294503623,"MLD_AR1"
218.898742675781,46.8984107971191,0.0964114498198006,"MLD_AR1"
219.146667480469,46.8852691650391,0.15387012110648,"MLD_AR1"
219.39453125,46.8721504211426,0.177668557955735,"MLD_AR1"
219.642333984375,46.8590545654297,0.190820311420916,"MLD_AR1"
219.890106201172,46.8459968566895,0.208419386743199,"MLD_AR1"
220.137786865234,46.8329658508301,0.214077872355087,"MLD_AR1"
220.38542175293,46.8199577331543,0.207041232782934,"MLD_AR1"
220.633010864258,46.8069839477539,0.216532883262273,"MLD_AR1"
220.880523681641,46.7940483093262,0.287558381927677,"MLD_AR1"
221.128021240234,46.781135559082,0.349279863690907,"MLD_AR1"
221.375442504883,46.7682685852051,0.3726874471028,"MLD_AR1"
221.622817993164,46.755428314209,0.453445152577885,"MLD_AR1"
221.870132446289,46.7426300048828,0.473314793917828,"MLD_AR1"
222.117385864258,46.7298698425293,0.457155216655485,"MLD_AR1"
222.364608764648,46.7171478271484,0.385720519217257,"MLD_AR1"
222.611740112305,46.7044715881348,0.361589582883136,"MLD_AR1"
222.858871459961,46.691837310791,0.324892320924414,"MLD_AR1"
223.105926513672,46.6792449951172,0.221617525243473,"MLD_AR1"
223.352935791016,46.6666984558105,0.0611865420041162,"MLD_AR1"
223.599884033203,46.6541976928711,-0.0809222969307004,"MLD_AR1"
223.846786499023,46.6417465209961,-0.200678181772899,"MLD_AR1"
224.093643188477,46.6293411254883,-0.179808110043758,"MLD_AR1"
224.340454101562,46.6169853210449,-0.0906000421673456,"MLD_AR1"
224.587219238281,46.604679107666,-0.050452615657096,"MLD_AR1"
224.833923339844,46.5924263000488,-0.0755002713393256,"MLD_AR1"
225.080596923828,46.5802268981934,-0.0359112689612809,"MLD_AR1"
225.327209472656,46.5680847167969,0.0247452805311835,"MLD_AR1"
225.573776245117,46.5559997558594,0.121843793119531,"MLD_AR1"
225.820297241211,46.5439643859863,0.0922340161569645,"MLD_AR1"
226.066787719727,46.5319938659668,0.0318749811453674,"MLD_AR1"
226.313232421875,46.520076751709,0.0491720259239024,"MLD_AR1"
226.559585571289,46.5082244873047,0.107940537125562,"MLD_AR1"
226.805938720703,46.4964294433594,0.109972343675163,"MLD_AR1"
227.05224609375,46.4847030639648,0.170196421648367,"MLD_AR1"
227.298492431641,46.4730339050293,0.168587450373522,"MLD_AR1"
227.544708251953,46.4614334106445,0.16568154459351,"MLD_AR1"
227.790878295898,46.4498977661133,0.144384921203979,"MLD_AR1"
228.037017822266,46.4384307861328,0.118946217965359,"MLD_AR1"
228.283096313477,46.4270362854004,0.114523466314115,"MLD_AR1"
228.529144287109,46.4157066345215,0.180219999253365,"MLD_AR1"
228.775146484375,46.4044494628906,0.195144432788275,"MLD_AR1"
229.021102905273,46.3932647705078,0.196237274092596,"MLD_AR1"
229.267044067383,46.382152557373,0.213199422799128,"MLD_AR1"
229.512908935547,46.3711090087891,0.158354128532617,"MLD_AR1"
229.758758544922,46.3601455688477,0.0900177977316448,"MLD_AR1"
230.00456237793,46.3492622375488,-0.0385966775617058,"MLD_AR1"
230.250335693359,46.3384552001953,-0.060728881662412,"MLD_AR1"
230.496063232422,46.3277244567871,0.0410301516013264,"MLD_AR1"
230.741760253906,46.3170738220215,0.183063512733177,"MLD_AR1"
230.987426757812,46.3065032958984,0.309952500129186,"MLD_AR1"
231.233032226562,46.2960166931152,0.458362598929786,"MLD_AR1"
231.478622436523,46.2856101989746,0.483548014691268,"MLD_AR1"
231.724166870117,46.2752876281738,0.509219261533718,"MLD_AR1"
231.969680786133,46.2650527954102,0.381578211090887,"MLD_AR1"
232.215156555176,46.2548980712891,0.367887859997676,"MLD_AR1"
232.460601806641,46.2448348999023,0.359012423351801,"MLD_AR1"
232.706016540527,46.2348670959473,0.197655067659941,"MLD_AR1"
232.951385498047,46.2249794006348,0.242160128839131,"MLD_AR1"
233.196731567383,46.2151870727539,0.305130736076461,"MLD_AR1"
233.442054748535,46.2054786682129,0.0783833693825778,"MLD_AR1"
233.687339782715,46.1958694458008,-0.113455086391994,"MLD_AR1"
233.932594299316,46.1863479614258,0.0728355446689353,"MLD_AR1"
234.177810668945,46.1769256591797,0.34557170692218,"MLD_AR1"
234.422988891602,46.1675910949707,0.337989770824439,"MLD_AR1"
234.668151855469,46.1583633422852,0.266210751898327,"MLD_AR1"
234.913276672363,46.149227142334,0.0959902389526912,"MLD_AR1"
235.158386230469,46.1401863098145,0.0489737687331991,"MLD_AR1"
235.403457641602,46.1312484741211,0.257302382177613,"MLD_AR1"
235.648490905762,46.1224098205566,0.376496308392631,"MLD_AR1"
235.893516540527,46.1136665344238,0.216177594650073,"MLD_AR1"
139.273254394531,47.4398193359375,0.231332797393805,"MLD_AR1"
139.527160644531,47.4580841064453,0.556603661343668,"MLD_AR1"
139.781173706055,47.4762420654297,0.685149000444959,"MLD_AR1"
140.035247802734,47.4942893981934,0.75278628096238,"MLD_AR1"
140.289398193359,47.5122299194336,0.904955413247762,"MLD_AR1"
140.54362487793,47.5300598144531,1.01391284051996,"MLD_AR1"
140.797927856445,47.5477867126465,0.966226445035855,"MLD_AR1"
141.052307128906,47.5653953552246,1.13488869023536,"MLD_AR1"
141.306747436523,47.582893371582,1.19161234357664,"MLD_AR1"
141.561264038086,47.6002807617188,1.20184963555779,"MLD_AR1"
141.815856933594,47.6175537109375,0.983631720889722,"MLD_AR1"
142.580047607422,47.6686782836914,-0.0409546319062432,"MLD_AR1"
142.834930419922,47.685489654541,0.157247067965352,"MLD_AR1"
143.089874267578,47.7021827697754,0.272613213608898,"MLD_AR1"
143.344879150391,47.7187576293945,0.0697018229962422,"MLD_AR1"
143.599960327148,47.7352104187012,0.00262645463153032,"MLD_AR1"
143.855117797852,47.7515487670898,0.957634787196741,"MLD_AR1"
144.110336303711,47.767765045166,1.03016638367497,"MLD_AR1"
144.365615844727,47.7838592529297,1.07098878339779,"MLD_AR1"
144.620971679688,47.7998352050781,1.10748161882169,"MLD_AR1"
144.876388549805,47.8156814575195,0.9841564660963,"MLD_AR1"
145.131881713867,47.8314094543457,0.954213987327175,"MLD_AR1"
145.387435913086,47.8470191955566,0.981191051656024,"MLD_AR1"
145.643051147461,47.862491607666,0.712004695996282,"MLD_AR1"
145.898727416992,47.8778457641602,0.330282734575245,"MLD_AR1"
146.154479980469,47.8930740356445,0.22743108781243,"MLD_AR1"
146.410293579102,47.9081802368164,0.624649028730317,"MLD_AR1"
146.666168212891,47.923152923584,0.45471828317529,"MLD_AR1"
146.922103881836,47.9379959106445,0.301411238439659,"MLD_AR1"
147.178100585938,47.9527168273926,0.0489716110239877,"MLD_AR1"
147.434158325195,47.9673080444336,-0.0107002919008461,"MLD_AR1"
147.690292358398,47.9817657470703,-0.0155480442744021,"MLD_AR1"
147.94645690918,47.99609375,-0.10829107300527,"MLD_AR1"
148.202713012695,48.0102920532227,0.0464785463612273,"MLD_AR1"
148.459014892578,48.024356842041,0.192671489938111,"MLD_AR1"
148.715377807617,48.0382957458496,0.236023859761558,"MLD_AR1"
148.971801757812,48.0521011352539,0.307076601068002,"MLD_AR1"
149.228271484375,48.0657730102539,0.164935002646407,"MLD_AR1"
149.484817504883,48.0793075561523,0.02221790588025,"MLD_AR1"
149.741394042969,48.0927085876465,-0.0997473328230064,"MLD_AR1"
149.998046875,48.1059799194336,-0.172848656424614,"MLD_AR1"
150.254745483398,48.1191139221191,-0.145302069370423,"MLD_AR1"
150.511505126953,48.1321105957031,-0.172675688517651,"MLD_AR1"
150.768325805664,48.1449661254883,-0.201991671174564,"MLD_AR1"
151.025192260742,48.1576995849609,-0.323641388776489,"MLD_AR1"
151.282104492188,48.1702842712402,-0.419388563643115,"MLD_AR1"
151.5390625,48.1827354431152,-0.400494853099196,"MLD_AR1"
151.796096801758,48.1950454711914,-0.357919553667038,"MLD_AR1"
152.053161621094,48.2072257995605,-0.248973973667711,"MLD_AR1"
152.310287475586,48.2192535400391,-0.108295400237988,"MLD_AR1"
152.567459106445,48.2311515808105,0.0937895865209346,"MLD_AR1"
152.824676513672,48.2429046630859,0.0639737444527687,"MLD_AR1"
153.081939697266,48.2545280456543,-0.0709338769214261,"MLD_AR1"
153.339248657227,48.265998840332,-0.0591041508341123,"MLD_AR1"
153.596618652344,48.2773323059082,-0.0686898539965744,"MLD_AR1"
153.854019165039,48.2885284423828,-0.0638908565868043,"MLD_AR1"
154.11149597168,48.2995834350586,-0.0921491701518524,"MLD_AR1"
154.36897277832,48.3104858398438,-0.0873541620988008,"MLD_AR1"
154.626510620117,48.3212547302246,-0.00911210307953529,"MLD_AR1"
154.884094238281,48.3318786621094,-0.0908048829125165,"MLD_AR1"
155.141708374023,48.342357635498,-0.0773917601462104,"MLD_AR1"
155.399383544922,48.3526954650879,-0.136745802750864,"MLD_AR1"
155.657089233398,48.3628883361816,-0.199029982473233,"MLD_AR1"
155.914825439453,48.3729400634766,-0.281716516439199,"MLD_AR1"
156.172622680664,48.3828468322754,-0.361372108475635,"MLD_AR1"
156.430435180664,48.3926048278809,-0.237428649095224,"MLD_AR1"
156.688293457031,48.4022216796875,-0.532813005601532,"MLD_AR1"
156.946182250977,48.411693572998,-0.794382532249977,"MLD_AR1"
157.204132080078,48.4210205078125,-0.963290329361406,"MLD_AR1"
157.462097167969,48.4301948547363,-0.923990212976246,"MLD_AR1"
157.720092773438,48.4392318725586,-0.83739847047202,"MLD_AR1"
157.978134155273,48.4481163024902,-0.857195797891069,"MLD_AR1"
158.236206054688,48.4568557739258,-0.75381359253561,"MLD_AR1"
158.49430847168,48.4654502868652,-0.739948786515795,"MLD_AR1"
158.752426147461,48.4738960266113,-0.735548739858719,"MLD_AR1"
159.010589599609,48.4821929931641,-0.596995861145227,"MLD_AR1"
159.268768310547,48.4903450012207,-0.462083558856377,"MLD_AR1"
159.526992797852,48.4983520507812,-0.334402595210135,"MLD_AR1"
159.785247802734,48.5062065124512,-0.339397464160473,"MLD_AR1"
160.043518066406,48.513916015625,-0.358780372010484,"MLD_AR1"
160.301803588867,48.5214767456055,-0.38889022049615,"MLD_AR1"
160.560165405273,48.5288887023926,-0.440859304650382,"MLD_AR1"
160.818496704102,48.5361518859863,-0.384483565945328,"MLD_AR1"
161.076889038086,48.543270111084,-0.33268108323766,"MLD_AR1"
161.335266113281,48.550235748291,-0.343299438154455,"MLD_AR1"
161.593673706055,48.5570526123047,-0.170882110860016,"MLD_AR1"
161.852127075195,48.563720703125,-0.0603438737905623,"MLD_AR1"
162.110580444336,48.5702476501465,-0.0324237591348327,"MLD_AR1"
162.369064331055,48.5766181945801,-0.0995280369386302,"MLD_AR1"
162.627548217773,48.5828399658203,-0.212745520531717,"MLD_AR1"
162.88606262207,48.5889091491699,-0.366622467932964,"MLD_AR1"
163.144607543945,48.5948333740234,-0.46665276047759,"MLD_AR1"
163.40315246582,48.6006126403809,-0.517358062893444,"MLD_AR1"
163.661712646484,48.6062431335449,-0.49076008650917,"MLD_AR1"
163.920288085938,48.6117172241211,-0.548089797658927,"MLD_AR1"
164.17887878418,48.6170425415039,-0.585300818679137,"MLD_AR1"
164.437469482422,48.6222229003906,-0.696092312963951,"MLD_AR1"
164.696090698242,48.6272506713867,-0.705758024550758,"MLD_AR1"
164.954727172852,48.6321296691895,-0.630434800503253,"MLD_AR1"
165.213333129883,48.6368598937988,-0.524658700439821,"MLD_AR1"
165.471984863281,48.6414413452148,-0.422199154417731,"MLD_AR1"
165.73063659668,48.6458740234375,-0.36886936401834,"MLD_AR1"
165.989288330078,48.6501541137695,-0.497134717814622,"MLD_AR1"
166.247970581055,48.6542892456055,-0.577788874496667,"MLD_AR1"
166.506622314453,48.658275604248,-0.727697885029972,"MLD_AR1"
166.765289306641,48.662109375,-0.755012978991715,"MLD_AR1"
167.023971557617,48.6657981872559,-0.658385157216452,"MLD_AR1"
167.282653808594,48.6693344116211,-0.557986607042176,"MLD_AR1"
167.541320800781,48.6727256774902,-0.44924793763195,"MLD_AR1"
167.800003051758,48.675968170166,-0.313259632834103,"MLD_AR1"
168.058700561523,48.6790580749512,-0.248039384032497,"MLD_AR1"
168.317367553711,48.6820030212402,-0.189023375977704,"MLD_AR1"
168.576049804688,48.6847991943359,-0.159264105545126,"MLD_AR1"
168.834747314453,48.6874504089355,-0.187796338268676,"MLD_AR1"
169.093399047852,48.6899452209473,-0.226531268376737,"MLD_AR1"
169.352066040039,48.6922988891602,-0.226734691032163,"MLD_AR1"
169.610733032227,48.6944999694824,-0.267427171434289,"MLD_AR1"
169.869384765625,48.6965599060059,-0.269803262645788,"MLD_AR1"
170.128036499023,48.6984710693359,-0.28461269325397,"MLD_AR1"
170.386688232422,48.7002334594727,-0.305185806058905,"MLD_AR1"
170.645324707031,48.7018508911133,-0.277265412050718,"MLD_AR1"
170.903945922852,48.7033195495605,-0.371841509482608,"MLD_AR1"
171.162551879883,48.7046432495117,-0.436993262926832,"MLD_AR1"
171.421142578125,48.7058219909668,-0.468360826620188,"MLD_AR1"
171.679748535156,48.7068557739258,-0.468296752175298,"MLD_AR1"
171.938339233398,48.7077369689941,-0.414730867036749,"MLD_AR1"
172.196899414062,48.7084770202637,-0.309904947857435,"MLD_AR1"
172.455444335938,48.7090797424316,-0.182920803754631,"MLD_AR1"
172.713958740234,48.7095260620117,-0.0793718979639956,"MLD_AR1"
172.97248840332,48.7098350524902,-0.00593581894935827,"MLD_AR1"
173.230972290039,48.7099914550781,0.0581220116580662,"MLD_AR1"
173.489471435547,48.7100143432617,0.091080883916534,"MLD_AR1"
173.747940063477,48.7098846435547,0.121718178893641,"MLD_AR1"
174.006393432617,48.7096214294434,0.0924987774239833,"MLD_AR1"
174.264801025391,48.7092132568359,0.0536056416692275,"MLD_AR1"
174.523208618164,48.7086601257324,0.0835558942448199,"MLD_AR1"
174.781585693359,48.7079582214355,0.113305662889749,"MLD_AR1"
175.039947509766,48.7071266174316,0.131498951848012,"MLD_AR1"
175.298278808594,48.7061462402344,0.132791650162401,"MLD_AR1"
175.556579589844,48.7050247192383,0.141493538813048,"MLD_AR1"
175.814865112305,48.7037696838379,0.147105287038756,"MLD_AR1"
176.073120117188,48.7023696899414,0.109658448109131,"MLD_AR1"
176.331359863281,48.7008285522461,0.0291137983107828,"MLD_AR1"
176.589569091797,48.6991500854492,-0.0916057915348619,"MLD_AR1"
176.847747802734,48.6973304748535,-0.166250519387552,"MLD_AR1"
177.105865478516,48.6953735351562,-0.198980936740944,"MLD_AR1"
177.363998413086,48.6932792663574,-0.25157898880121,"MLD_AR1"
177.622085571289,48.6910438537598,-0.366558977464403,"MLD_AR1"
177.880111694336,48.6886749267578,-0.431443231383068,"MLD_AR1"
178.138153076172,48.6861686706543,-0.470802108029224,"MLD_AR1"
178.396133422852,48.6835250854492,-0.455621113744206,"MLD_AR1"
178.654067993164,48.6807479858398,-0.408798548816344,"MLD_AR1"
178.911972045898,48.6778335571289,-0.283273619678037,"MLD_AR1"
179.169860839844,48.6747856140137,-0.294995427561494,"MLD_AR1"
179.427719116211,48.6716041564941,-0.316359581350108,"MLD_AR1"
179.685516357422,48.668285369873,-0.415533763196664,"MLD_AR1"
179.943298339844,48.6648292541504,-0.481280738982174,"MLD_AR1"
180.201019287109,48.661247253418,-0.32303437445636,"MLD_AR1"
180.458709716797,48.6575355529785,-0.0829358477831536,"MLD_AR1"
180.716354370117,48.6536903381348,-0.00568304946994159,"MLD_AR1"
180.973968505859,48.649715423584,-0.00106032699666446,"MLD_AR1"
181.231536865234,48.6456069946289,-0.0297646982703798,"MLD_AR1"
181.489059448242,48.6413688659668,-0.0938644065751685,"MLD_AR1"
181.746566772461,48.6370010375977,-0.115035858444809,"MLD_AR1"
182.003997802734,48.6325073242188,-0.131419599187343,"MLD_AR1"
182.26139831543,48.6278839111328,-0.158989544073788,"MLD_AR1"
182.518753051758,48.6231307983398,-0.212869826496177,"MLD_AR1"
182.77604675293,48.6182479858398,-0.284400749614348,"MLD_AR1"
183.033309936523,48.6132507324219,-0.367105817331704,"MLD_AR1"
183.29052734375,48.6081199645996,-0.395424192885022,"MLD_AR1"
183.547698974609,48.6028633117676,-0.349193772658582,"MLD_AR1"
183.804809570312,48.597484588623,-0.285379607423126,"MLD_AR1"
184.061874389648,48.591983795166,-0.210634564233738,"MLD_AR1"
184.318908691406,48.5863571166992,-0.15793593767729,"MLD_AR1"
184.575866699219,48.5806083679199,-0.198414801240079,"MLD_AR1"
184.832794189453,48.5747413635254,-0.237736177322407,"MLD_AR1"
185.089660644531,48.5687484741211,-0.253847040108587,"MLD_AR1"
185.346496582031,48.5626373291016,-0.184396970046683,"MLD_AR1"
185.603256225586,48.5564117431641,-0.15856520234326,"MLD_AR1"
185.859970092773,48.5500602722168,-0.185392598943827,"MLD_AR1"
186.116622924805,48.5435943603516,-0.187836129376895,"MLD_AR1"
186.373229980469,48.5370063781738,-0.14440446743197,"MLD_AR1"
186.629791259766,48.5303077697754,-0.119211563039641,"MLD_AR1"
186.886276245117,48.5234909057617,-0.0866354190477777,"MLD_AR1"
187.142730712891,48.5165596008301,-0.0640531706217428,"MLD_AR1"
187.399108886719,48.5095100402832,-0.132285599740402,"MLD_AR1"
187.655426025391,48.5023460388184,-0.183914348551919,"MLD_AR1"
187.911712646484,48.4950828552246,-0.213927950149487,"MLD_AR1"
188.167938232422,48.4876937866211,-0.229208380716556,"MLD_AR1"
188.424072265625,48.4801979064941,-0.296624634485576,"MLD_AR1"
188.68017578125,48.4725914001465,-0.332994853400607,"MLD_AR1"
188.936187744141,48.4648704528809,-0.426780662795403,"MLD_AR1"
189.192184448242,48.4570426940918,-0.542304698930471,"MLD_AR1"
189.448089599609,48.4491157531738,-0.584508217458512,"MLD_AR1"
189.703964233398,48.4410743713379,-0.575359087384054,"MLD_AR1"
189.959762573242,48.4329261779785,-0.507398982762506,"MLD_AR1"
190.215484619141,48.424674987793,-0.467606743353374,"MLD_AR1"
190.471145629883,48.416316986084,-0.416308573313865,"MLD_AR1"
190.726760864258,48.4078559875488,-0.340045667727061,"MLD_AR1"
190.982330322266,48.3992881774902,-0.347618811950525,"MLD_AR1"
191.237808227539,48.3906288146973,-0.442389686500861,"MLD_AR1"
191.493225097656,48.3818550109863,-0.506687297157712,"MLD_AR1"
191.748580932617,48.3729858398438,-0.505477320402337,"MLD_AR1"
192.003875732422,48.3640213012695,-0.509818665503751,"MLD_AR1"
192.25910949707,48.3549537658691,-0.486999581890819,"MLD_AR1"
